vendor_count,product_count,is_chain,total orders,Orders on Weekend,Orders on week,Orders in the morning,Orders in the afternoon,Orders in night,American Cuisine,Asian Cuisine,European Cuisine,Snacks & Beverages,Other Cuisine,total_amount_spent,order_frequency,age_group,frequency_segment,American_ratio,Asian_ratio,European_ratio,Snacks_Beverages_ratio,Other_Cuisine_ratio,avg_vendor_use,last_promo_DISCOUNT,last_promo_FREEBIE,last_promo_No Discount,payment_method_CASH,payment_method_DIGI
-0.4065270504273944,-0.42755245358930144,-0.1798323005842189,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,-0.6399047561433069,-0.3520382305038728,-0.2969999066299249,0.1459626379729325,-0.7197832189367676,-1.4920364741678194,1,1,-0.5195547863462778,-1.0284297915676712,-0.38968795344181245,0.3131490573874399,1.7542547292751909,-0.13590166743781962,0.0,0.0,1.0,0.0,1.0
0.02669046495492002,-0.21984989039267042,-0.1798323005842189,3,-0.09402923808786125,-0.2907796128806459,-0.1481239011223634,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,-0.3906367866347751,-0.3520382305038728,1.5216001913559127,-0.45518194781130944,0.06592452841607753,-1.4920364741678194,0,1,-0.5195547863462778,-0.6197277979603624,-0.38968795344181245,2.1381365496110507,-0.5805731547248673,0.19153688916741532,0.0,0.0,0.0,0.0,1.0
-0.4065270504273944,-0.6352550167859324,-0.5305024618365373,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,0.1538925833294972,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,-0.4288502541482569,-1.4920364741678194,1,1,-0.5195547863462778,1.5086198161956552,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,1.1738525589831197,1.0,0.0,0.0,1.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.5305024618365373,2,-0.09402923808786125,-0.6639519934173247,-0.1481239011223634,-0.7839578592941392,0.17490256402092932,0.14390485074284948,0.34238351908636067,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,-0.14169213783707643,-1.4920364741678194,0,1,0.2261356344703652,0.9957939114909937,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,0.0,0.0,0.0,0.0,1.0
0.45990798033723446,0.19555523600059163,-0.1798323005842189,4,0.6208417503537575,-0.2907796128806459,-0.1481239011223634,0.06600539550373379,0.17490256402092932,0.13615068297574565,-0.14834996289501592,-0.3520382305038728,2.9482820305203488,-0.45518194781130944,1.0055921672371706,-1.4920364741678194,1,1,-0.21539550385482648,-0.609727409037311,-0.38968795344181245,1.8596187519090328,-0.5805731547248673,-0.13590166743781962,0.0,0.0,0.0,0.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.1798323005842189,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,-0.3589762318952027,0.17490256402092932,0.12839651520864173,-0.6399047561433069,-0.3520382305038728,-0.4417177422961477,-0.15702972168965643,-0.7079194094365874,-1.4920364741678194,1,1,1.9042254700153005,-1.0284297915676712,-0.38968795344181245,-0.5664517325292605,0.5207011890204091,-0.13590166743781962,0.0,0.0,1.0,0.0,1.0
0.8931254957195489,0.19555523600059163,-0.5305024618365373,5,0.6208417503537575,0.08239276765603279,1.0160845697986005,-0.3589762318952027,0.17490256402092932,0.1342121410339696,-0.40254580000503437,-0.3520382305038728,1.4445829740914853,1.3898769579934651,0.6992901765052447,-1.45804383157446,1,1,-0.16011566185943024,-0.7887020372294004,-0.38968795344181245,1.034189026971192,0.4199002711875303,0.5189754457726502,1.0,0.0,0.0,1.0,0.0
-0.4065270504273944,-0.6352550167859324,-0.8811726230888557,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,-0.6399047561433069,1.2628030530855614,-0.4417177422961477,-0.45518194781130944,-0.6130089334351455,-1.45804383157446,0,1,-0.5195547863462778,-1.0284297915676712,3.6160484995766113,-0.5664517325292605,-0.5805731547248673,1.1738525589831197,0.0,0.0,1.0,0.0,1.0
-0.4065270504273944,-0.42755245358930144,0.17083786066809947,3,-0.09402923808786125,-0.2907796128806459,0.4339803343381185,-0.3589762318952027,-0.5430770883369437,0.0770251537515783,-0.6399047561433069,-0.18409473701057164,-0.4417177422961477,-0.45518194781130944,-0.7702044093125335,-1.45804383157446,1,1,2.4505106671241528,-1.0284297915676712,0.39104029077467195,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,0.0,0.0,1.0,0.0,0.0
-0.4065270504273944,-0.42755245358930144,-0.1798323005842189,2,-0.09402923808786125,-0.6639519934173247,-0.7302281365828454,0.06600539550373379,-0.5430770883369437,-0.4434733576152716,0.18058519950421636,-0.3520382305038728,-0.4417177422961477,-0.45518194781130944,-0.4113241719320816,-1.45804383157446,1,1,-0.5195547863462778,1.5086198161956552,-0.38968795344181245,-0.5664517325292605,-0.5805731547248673,-0.13590166743781962,0.0,1.0,0.0,1.0,0.0
